"","seconds","etype","shotdff","ev.team","gcode"
"3131",1684,"SHOT",-7,"PIT",20047
"3132",1700,"GOAL",-8,"PIT",20047
"3133",1758,"SHOT",-7,"WSH",20047
"3134",1785,"SHOT",-6,"WSH",20047
"3135",1799,"SHOT",-7,"PIT",20047
"3136",1823,"SHOT",-8,"PIT",20047
"3137",2012,"SHOT",-7,"WSH",20047
"3138",2139,"SHOT",-6,"WSH",20047
"3139",2264,"SHOT",-7,"PIT",20047
"3140",2275,"SHOT",-8,"PIT",20047
"3141",2313,"SHOT",-9,"PIT",20047
"3142",2327,"SHOT",-8,"WSH",20047
"3143",2347,"GOAL",-7,"WSH",20047
"3144",2364,"SHOT",-8,"PIT",20047
"3145",2394,"SHOT",-9,"PIT",20047
"3146",2430,"SHOT",-10,"PIT",20047
"3147",2438,"GOAL",-11,"PIT",20047
"3148",2448,"SHOT",-12,"PIT",20047
"3149",2496,"SHOT",-11,"WSH",20047
"3150",2527,"SHOT",-10,"WSH",20047
"3151",2574,"SHOT",-11,"PIT",20047
"3152",2607,"SHOT",-10,"WSH",20047
"3153",2630,"SHOT",-9,"WSH",20047
"3154",2659,"SHOT",-10,"PIT",20047
"3155",2722,"SHOT",-11,"PIT",20047
"3156",2762,"SHOT",-12,"PIT",20047
"3157",2840,"SHOT",-11,"WSH",20047
"3158",3151,"SHOT",-10,"WSH",20047
"3159",3171,"GOAL",-9,"WSH",20047
"3160",3236,"SHOT",-10,"PIT",20047
"3161",3332,"SHOT",-11,"PIT",20047
"3162",3471,"SHOT",-12,"PIT",20047
"3163",3491,"SHOT",-13,"PIT",20047
"3164",3492,"SHOT",-14,"PIT",20047
"3165",111,"SHOT",1,"COL",20048
"3166",205,"SHOT",0,"BOS",20048
"3167",265,"SHOT",1,"COL",20048
"3168",310,"SHOT",2,"COL",20048
"3169",419,"SHOT",3,"COL",20048
"3170",498,"SHOT",4,"COL",20048
"3171",499,"GOAL",5,"COL",20048
"3172",574,"SHOT",6,"COL",20048
"3173",585,"SHOT",7,"COL",20048
"3174",746,"SHOT",6,"BOS",20048
"3175",766,"SHOT",5,"BOS",20048
"3176",886,"SHOT",6,"COL",20048
"3177",907,"SHOT",7,"COL",20048
"3178",966,"SHOT",8,"COL",20048
"3179",1026,"GOAL",7,"BOS",20048
"3180",1254,"SHOT",6,"BOS",20048
"3181",1260,"GOAL",7,"COL",20048
"3182",1379,"SHOT",6,"BOS",20048
"3183",1388,"SHOT",7,"COL",20048
"3184",1411,"SHOT",8,"COL",20048
"3185",1437,"SHOT",9,"COL",20048
"3186",1510,"SHOT",8,"BOS",20048
"3187",1537,"SHOT",7,"BOS",20048
"3188",1630,"SHOT",6,"BOS",20048
"3189",1785,"SHOT",7,"COL",20048
"3190",1813,"SHOT",8,"COL",20048
"3191",1957,"GOAL",9,"COL",20048
"3192",1998,"SHOT",10,"COL",20048
"3193",2026,"SHOT",11,"COL",20048
"3194",2143,"GOAL",12,"COL",20048
"3195",2186,"SHOT",13,"COL",20048
"3196",2199,"SHOT",14,"COL",20048
"3197",2231,"SHOT",15,"COL",20048
"3198",2241,"SHOT",16,"COL",20048
"3199",2260,"SHOT",17,"COL",20048
"3200",2484,"SHOT",16,"BOS",20048
"3201",2591,"SHOT",17,"COL",20048
"3202",2620,"SHOT",16,"BOS",20048
"3203",2625,"SHOT",15,"BOS",20048
"3204",2628,"SHOT",14,"BOS",20048
"3205",2682,"SHOT",15,"COL",20048
"3206",2797,"SHOT",16,"COL",20048
"3207",2861,"SHOT",15,"BOS",20048
"3208",2890,"SHOT",16,"COL",20048
"3209",2993,"SHOT",15,"BOS",20048
"3210",3063,"SHOT",16,"COL",20048
"3211",3090,"SHOT",15,"BOS",20048
"3212",3090,"GOAL",14,"BOS",20048
"3213",3144,"SHOT",13,"BOS",20048
"3214",3176,"SHOT",12,"BOS",20048
"3215",3177,"SHOT",11,"BOS",20048
"3216",3177,"GOAL",10,"BOS",20048
"3217",3275,"SHOT",9,"BOS",20048
"3218",3403,"SHOT",10,"COL",20048
"3219",3425,"SHOT",11,"COL",20048
"3220",3437,"SHOT",12,"COL",20048
"3221",3459,"SHOT",13,"COL",20048
"3222",3506,"GOAL",14,"COL",20048
"3223",3530,"GOAL",15,"COL",20048
"3224",3586,"SHOT",14,"BOS",20048
"3225",35,"SHOT",1,"ANA",20049
"3226",37,"GOAL",2,"ANA",20049
"3227",136,"SHOT",1,"NYI",20049
"3228",151,"SHOT",0,"NYI",20049
"3229",155,"SHOT",-1,"NYI",20049
"3230",167,"SHOT",-2,"NYI",20049
"3231",202,"SHOT",-3,"NYI",20049
"3232",208,"SHOT",-4,"NYI",20049
"3233",242,"SHOT",-5,"NYI",20049
"3234",245,"SHOT",-6,"NYI",20049
"3235",272,"SHOT",-7,"NYI",20049
"3236",418,"SHOT",-8,"NYI",20049
"3237",518,"SHOT",-9,"NYI",20049
"3238",520,"SHOT",-10,"NYI",20049
"3239",529,"SHOT",-11,"NYI",20049
"3240",559,"SHOT",-12,"NYI",20049
"3241",595,"SHOT",-11,"ANA",20049
"3242",778,"SHOT",-12,"NYI",20049
"3243",789,"GOAL",-13,"NYI",20049
"3244",807,"SHOT",-12,"ANA",20049
"3245",867,"SHOT",-13,"NYI",20049
"3246",947,"SHOT",-14,"NYI",20049
"3247",950,"SHOT",-15,"NYI",20049
"3248",1061,"SHOT",-14,"ANA",20049
"3249",1072,"SHOT",-15,"NYI",20049
"3250",1080,"SHOT",-16,"NYI",20049
"3251",1198,"SHOT",-15,"ANA",20049
"3252",1323,"SHOT",-16,"NYI",20049
"3253",1380,"SHOT",-15,"ANA",20049
"3254",1423,"SHOT",-14,"ANA",20049
"3255",1426,"SHOT",-13,"ANA",20049
"3256",1427,"SHOT",-12,"ANA",20049
"3257",1566,"SHOT",-11,"ANA",20049
"3258",1580,"SHOT",-10,"ANA",20049
"3259",1609,"SHOT",-9,"ANA",20049
"3260",1630,"SHOT",-8,"ANA",20049
"3261",1643,"SHOT",-9,"NYI",20049
"3262",1693,"SHOT",-8,"ANA",20049
"3263",1719,"GOAL",-7,"ANA",20049
"3264",1773,"SHOT",-6,"ANA",20049
"3265",1828,"SHOT",-5,"ANA",20049
"3266",1831,"SHOT",-4,"ANA",20049
"3267",1840,"SHOT",-3,"ANA",20049
"3268",1907,"SHOT",-4,"NYI",20049
"3269",1969,"SHOT",-3,"ANA",20049
"3270",1976,"SHOT",-2,"ANA",20049
"3271",2018,"SHOT",-3,"NYI",20049
"3272",2036,"SHOT",-4,"NYI",20049
"3273",2054,"SHOT",-5,"NYI",20049
"3274",2083,"SHOT",-6,"NYI",20049
"3275",2092,"SHOT",-7,"NYI",20049
"3276",2144,"SHOT",-8,"NYI",20049
"3277",2160,"SHOT",-9,"NYI",20049
"3278",2291,"SHOT",-10,"NYI",20049
"3279",2441,"SHOT",-9,"ANA",20049
"3280",2622,"SHOT",-10,"NYI",20049
"3281",2732,"GOAL",-9,"ANA",20049
"3282",2809,"SHOT",-8,"ANA",20049
"3283",2877,"GOAL",-9,"NYI",20049
"3284",2906,"SHOT",-10,"NYI",20049
"3285",2910,"SHOT",-11,"NYI",20049
"3286",2938,"SHOT",-10,"ANA",20049
"3287",2989,"SHOT",-9,"ANA",20049
"3288",3081,"SHOT",-8,"ANA",20049
"3289",3286,"SHOT",-9,"NYI",20049
"3290",3291,"SHOT",-10,"NYI",20049
"3291",3298,"SHOT",-9,"ANA",20049
"3292",3373,"SHOT",-8,"ANA",20049
"3293",3402,"SHOT",-9,"NYI",20049
"3294",3447,"SHOT",-10,"NYI",20049
"3295",3515,"SHOT",-11,"NYI",20049
"3296",69,"SHOT",-1,"CGY",20050
"3297",156,"SHOT",-2,"CGY",20050
"3298",172,"SHOT",-1,"L.A",20050
"3299",183,"SHOT",-2,"CGY",20050
"3300",235,"SHOT",-3,"CGY",20050
"3301",236,"GOAL",-4,"CGY",20050
"3302",315,"SHOT",-5,"CGY",20050
"3303",399,"SHOT",-6,"CGY",20050
"3304",434,"SHOT",-5,"L.A",20050
"3305",467,"GOAL",-6,"CGY",20050
"3306",487,"SHOT",-5,"L.A",20050
"3307",510,"SHOT",-4,"L.A",20050
"3308",610,"SHOT",-3,"L.A",20050
"3309",616,"SHOT",-2,"L.A",20050
"3310",628,"SHOT",-1,"L.A",20050
"3311",652,"SHOT",0,"L.A",20050
"3312",768,"SHOT",1,"L.A",20050
"3313",790,"SHOT",0,"CGY",20050
"3314",801,"SHOT",-1,"CGY",20050
"3315",857,"SHOT",0,"L.A",20050
"3316",868,"SHOT",1,"L.A",20050
"3317",895,"SHOT",2,"L.A",20050
"3318",954,"SHOT",3,"L.A",20050
"3319",998,"SHOT",2,"CGY",20050
"3320",1009,"SHOT",3,"L.A",20050
"3321",1105,"SHOT",4,"L.A",20050
"3322",1188,"SHOT",3,"CGY",20050
"3323",1197,"SHOT",2,"CGY",20050
"3324",1288,"SHOT",1,"CGY",20050
"3325",1290,"SHOT",0,"CGY",20050
"3326",1454,"SHOT",-1,"CGY",20050
"3327",1487,"SHOT",0,"L.A",20050
"3328",1516,"SHOT",1,"L.A",20050
"3329",1589,"SHOT",2,"L.A",20050
"3330",1595,"SHOT",1,"CGY",20050
"3331",1856,"SHOT",2,"L.A",20050
"3332",1864,"SHOT",1,"CGY",20050
"3333",1877,"SHOT",0,"CGY",20050
"3334",1926,"SHOT",1,"L.A",20050
"3335",1928,"SHOT",2,"L.A",20050
"3336",2031,"SHOT",1,"CGY",20050
"3337",2063,"SHOT",0,"CGY",20050
"3338",2076,"SHOT",-1,"CGY",20050
"3339",2144,"GOAL",0,"L.A",20050
"3340",2174,"SHOT",-1,"CGY",20050
"3341",2184,"SHOT",0,"L.A",20050
"3342",2193,"SHOT",1,"L.A",20050
"3343",2314,"SHOT",2,"L.A",20050
"3344",2414,"GOAL",3,"L.A",20050
"3345",2445,"SHOT",2,"CGY",20050
"3346",2481,"SHOT",3,"L.A",20050
"3347",2518,"GOAL",4,"L.A",20050
"3348",2543,"SHOT",5,"L.A",20050
"3349",2599,"SHOT",6,"L.A",20050
"3350",2618,"SHOT",7,"L.A",20050
"3351",2630,"SHOT",8,"L.A",20050
"3352",2659,"SHOT",9,"L.A",20050
"3353",2747,"SHOT",10,"L.A",20050
"3354",2785,"SHOT",11,"L.A",20050
"3355",2855,"SHOT",12,"L.A",20050
"3356",2861,"SHOT",13,"L.A",20050
"3357",2886,"SHOT",12,"CGY",20050
"3358",2929,"SHOT",13,"L.A",20050
"3359",2951,"SHOT",14,"L.A",20050
"3360",3059,"GOAL",13,"CGY",20050
"3361",3067,"SHOT",12,"CGY",20050
"3362",3091,"SHOT",11,"CGY",20050
"3363",3099,"SHOT",10,"CGY",20050
"3364",3180,"SHOT",9,"CGY",20050
"3365",3298,"SHOT",10,"L.A",20050
"3366",3305,"SHOT",11,"L.A",20050
"3367",3354,"SHOT",12,"L.A",20050
"3368",3395,"SHOT",11,"CGY",20050
"3369",3424,"SHOT",10,"CGY",20050
"3370",3425,"SHOT",9,"CGY",20050
"3371",3457,"SHOT",8,"CGY",20050
"3372",3459,"SHOT",9,"L.A",20050
"3373",3480,"SHOT",10,"L.A",20050
"3374",3539,"SHOT",9,"CGY",20050
"3375",3553,"SHOT",8,"CGY",20050
"3376",3562,"SHOT",9,"L.A",20050
"3377",3662,"GOAL",8,"CGY",20050
"3378",31,"SHOT",1,"T.B",20051
"3379",45,"SHOT",2,"T.B",20051
"3380",102,"SHOT",1,"PIT",20051
"3381",122,"SHOT",0,"PIT",20051
"3382",152,"SHOT",1,"T.B",20051
"3383",227,"SHOT",0,"PIT",20051
"3384",341,"SHOT",-1,"PIT",20051
"3385",360,"SHOT",0,"T.B",20051
"3386",367,"GOAL",1,"T.B",20051
"3387",383,"SHOT",2,"T.B",20051
"3388",408,"SHOT",3,"T.B",20051
"3389",416,"SHOT",4,"T.B",20051
"3390",453,"SHOT",3,"PIT",20051
"3391",486,"SHOT",2,"PIT",20051
"3392",506,"SHOT",1,"PIT",20051
"3393",592,"SHOT",2,"T.B",20051
"3394",608,"SHOT",3,"T.B",20051
"3395",701,"SHOT",4,"T.B",20051
"3396",767,"SHOT",3,"PIT",20051
"3397",783,"SHOT",2,"PIT",20051
"3398",826,"GOAL",1,"PIT",20051
"3399",912,"SHOT",2,"T.B",20051
"3400",993,"SHOT",3,"T.B",20051
"3401",1074,"SHOT",2,"PIT",20051
"3402",1076,"SHOT",1,"PIT",20051
"3403",1155,"SHOT",2,"T.B",20051
"3404",1172,"SHOT",3,"T.B",20051
"3405",1199,"GOAL",4,"T.B",20051
"3406",1266,"SHOT",5,"T.B",20051
"3407",1377,"SHOT",4,"PIT",20051
"3408",1416,"SHOT",5,"T.B",20051
"3409",1429,"GOAL",6,"T.B",20051
"3410",1454,"SHOT",5,"PIT",20051
"3411",1472,"SHOT",4,"PIT",20051
"3412",1481,"SHOT",5,"T.B",20051
"3413",1490,"SHOT",6,"T.B",20051
"3414",1503,"SHOT",5,"PIT",20051
"3415",1575,"SHOT",4,"PIT",20051
"3416",1576,"SHOT",3,"PIT",20051
"3417",1651,"SHOT",2,"PIT",20051
"3418",1704,"SHOT",1,"PIT",20051
"3419",1711,"SHOT",2,"T.B",20051
"3420",1733,"SHOT",3,"T.B",20051
"3421",1738,"GOAL",2,"PIT",20051
"3422",1789,"GOAL",3,"T.B",20051
"3423",1900,"SHOT",4,"T.B",20051
"3424",1918,"SHOT",3,"PIT",20051
"3425",1944,"SHOT",2,"PIT",20051
"3426",2015,"SHOT",1,"PIT",20051
"3427",2062,"SHOT",0,"PIT",20051
"3428",2064,"GOAL",-1,"PIT",20051
"3429",2120,"SHOT",0,"T.B",20051
"3430",2129,"SHOT",1,"T.B",20051
"3431",2275,"GOAL",2,"T.B",20051
"3432",2304,"SHOT",1,"PIT",20051
"3433",2328,"SHOT",0,"PIT",20051
"3434",2438,"SHOT",1,"T.B",20051
"3435",2469,"SHOT",2,"T.B",20051
"3436",2486,"SHOT",1,"PIT",20051
"3437",2533,"SHOT",0,"PIT",20051
"3438",2903,"SHOT",-1,"PIT",20051
"3439",2999,"SHOT",-2,"PIT",20051
"3440",3001,"GOAL",-3,"PIT",20051
"3441",3027,"SHOT",-4,"PIT",20051
"3442",3054,"SHOT",-5,"PIT",20051
"3443",3132,"SHOT",-4,"T.B",20051
"3444",3156,"SHOT",-5,"PIT",20051
"3445",3210,"SHOT",-4,"T.B",20051
"3446",3297,"SHOT",-5,"PIT",20051
"3447",3410,"SHOT",-4,"T.B",20051
"3448",3417,"SHOT",-3,"T.B",20051
"3449",3503,"SHOT",-4,"PIT",20051
"3450",3515,"SHOT",-5,"PIT",20051
"3451",3599,"SHOT",-6,"PIT",20051
"3452",37,"SHOT",1,"FLA",20052
"3453",219,"SHOT",2,"FLA",20052
"3454",270,"SHOT",3,"FLA",20052
"3455",351,"SHOT",4,"FLA",20052
"3456",386,"SHOT",5,"FLA",20052
"3457",399,"SHOT",6,"FLA",20052
"3458",402,"SHOT",7,"FLA",20052
"3459",646,"SHOT",6,"STL",20052
"3460",654,"SHOT",5,"STL",20052
"3461",677,"SHOT",6,"FLA",20052
"3462",817,"SHOT",5,"STL",20052
"3463",820,"SHOT",4,"STL",20052
"3464",899,"SHOT",5,"FLA",20052
"3465",937,"SHOT",6,"FLA",20052
"3466",959,"SHOT",7,"FLA",20052
"3467",1049,"SHOT",6,"STL",20052
"3468",1062,"SHOT",5,"STL",20052
"3469",1065,"SHOT",4,"STL",20052
"3470",1100,"SHOT",3,"STL",20052
"3471",1114,"SHOT",2,"STL",20052
"3472",1148,"SHOT",1,"STL",20052
"3473",1152,"SHOT",0,"STL",20052
"3474",1188,"SHOT",-1,"STL",20052
"3475",1197,"SHOT",-2,"STL",20052
"3476",1222,"SHOT",-1,"FLA",20052
"3477",1259,"SHOT",-2,"STL",20052
"3478",1274,"GOAL",-3,"STL",20052
"3479",1286,"GOAL",-2,"FLA",20052
"3480",1310,"SHOT",-3,"STL",20052
"3481",1336,"SHOT",-4,"STL",20052
"3482",1365,"GOAL",-3,"FLA",20052
"3483",1434,"SHOT",-4,"STL",20052
"3484",1438,"SHOT",-5,"STL",20052
"3485",1464,"SHOT",-6,"STL",20052
"3486",1465,"SHOT",-7,"STL",20052
"3487",1565,"SHOT",-8,"STL",20052
"3488",1591,"SHOT",-7,"FLA",20052
"3489",1603,"SHOT",-6,"FLA",20052
"3490",1662,"GOAL",-5,"FLA",20052
"3491",1705,"SHOT",-4,"FLA",20052
"3492",1839,"SHOT",-3,"FLA",20052
"3493",1940,"SHOT",-2,"FLA",20052
"3494",1950,"SHOT",-1,"FLA",20052
"3495",1982,"SHOT",-2,"STL",20052
"3496",2267,"SHOT",-3,"STL",20052
"3497",2268,"SHOT",-4,"STL",20052
"3498",2268,"SHOT",-5,"STL",20052
"3499",2269,"SHOT",-6,"STL",20052
"3500",2306,"SHOT",-7,"STL",20052
"3501",2340,"SHOT",-8,"STL",20052
"3502",2390,"SHOT",-7,"FLA",20052
"3503",2406,"SHOT",-6,"FLA",20052
"3504",2457,"SHOT",-5,"FLA",20052
"3505",2512,"SHOT",-6,"STL",20052
"3506",2520,"SHOT",-5,"FLA",20052
"3507",2544,"SHOT",-6,"STL",20052
"3508",2570,"SHOT",-5,"FLA",20052
"3509",2581,"SHOT",-6,"STL",20052
"3510",2593,"SHOT",-5,"FLA",20052
"3511",2596,"GOAL",-4,"FLA",20052
"3512",2613,"SHOT",-5,"STL",20052
"3513",2839,"SHOT",-4,"FLA",20052
"3514",2847,"SHOT",-3,"FLA",20052
"3515",2862,"SHOT",-2,"FLA",20052
"3516",3002,"SHOT",-3,"STL",20052
"3517",3041,"SHOT",-2,"FLA",20052
"3518",3054,"SHOT",-3,"STL",20052
"3519",3209,"SHOT",-2,"FLA",20052
"3520",3242,"GOAL",-1,"FLA",20052
"3521",3297,"SHOT",-2,"STL",20052
"3522",3311,"SHOT",-1,"FLA",20052
"3523",3324,"SHOT",0,"FLA",20052
"3524",3417,"SHOT",-1,"STL",20052
"3525",3460,"SHOT",0,"FLA",20052
"3526",3465,"SHOT",1,"FLA",20052
"3527",3490,"SHOT",0,"STL",20052
"3528",3531,"GOAL",-1,"STL",20052
"3529",29,"SHOT",-1,"DAL",20053
"3530",92,"SHOT",0,"NSH",20053
"3531",99,"SHOT",1,"NSH",20053
"3532",146,"SHOT",0,"DAL",20053
"3533",184,"SHOT",-1,"DAL",20053
"3534",210,"SHOT",-2,"DAL",20053
"3535",351,"SHOT",-1,"NSH",20053
"3536",408,"SHOT",0,"NSH",20053
"3537",455,"SHOT",-1,"DAL",20053
"3538",477,"SHOT",-2,"DAL",20053
"3539",481,"SHOT",-3,"DAL",20053
"3540",484,"GOAL",-4,"DAL",20053
"3541",637,"SHOT",-3,"NSH",20053
"3542",642,"SHOT",-2,"NSH",20053
"3543",737,"SHOT",-3,"DAL",20053
"3544",764,"SHOT",-4,"DAL",20053
"3545",880,"SHOT",-5,"DAL",20053
"3546",1087,"SHOT",-4,"NSH",20053
"3547",1098,"SHOT",-5,"DAL",20053
"3548",1115,"SHOT",-6,"DAL",20053
"3549",1128,"SHOT",-5,"NSH",20053
"3550",1140,"SHOT",-4,"NSH",20053
"3551",1195,"SHOT",-3,"NSH",20053
"3552",1280,"SHOT",-4,"DAL",20053
"3553",1348,"SHOT",-5,"DAL",20053
"3554",1349,"SHOT",-6,"DAL",20053
"3555",1388,"SHOT",-5,"NSH",20053
"3556",1407,"GOAL",-4,"NSH",20053
"3557",1497,"SHOT",-3,"NSH",20053
"3558",1579,"SHOT",-2,"NSH",20053
"3559",1581,"GOAL",-1,"NSH",20053
"3560",1601,"SHOT",-2,"DAL",20053
"3561",1832,"SHOT",-3,"DAL",20053
"3562",1847,"SHOT",-4,"DAL",20053
"3563",1918,"SHOT",-3,"NSH",20053
"3564",1929,"SHOT",-2,"NSH",20053
"3565",1999,"SHOT",-3,"DAL",20053
"3566",2047,"SHOT",-4,"DAL",20053
"3567",2059,"SHOT",-5,"DAL",20053
"3568",2067,"SHOT",-6,"DAL",20053
"3569",2130,"SHOT",-5,"NSH",20053
"3570",2131,"SHOT",-4,"NSH",20053
"3571",2151,"SHOT",-3,"NSH",20053
"3572",2466,"SHOT",-4,"DAL",20053
"3573",2477,"SHOT",-5,"DAL",20053
"3574",2532,"SHOT",-4,"NSH",20053
"3575",2548,"SHOT",-3,"NSH",20053
"3576",2564,"SHOT",-4,"DAL",20053
"3577",2598,"SHOT",-5,"DAL",20053
"3578",2607,"SHOT",-6,"DAL",20053
"3579",2884,"SHOT",-5,"NSH",20053
"3580",2920,"SHOT",-4,"NSH",20053
"3581",2947,"SHOT",-3,"NSH",20053
"3582",2954,"SHOT",-2,"NSH",20053
"3583",3152,"SHOT",-1,"NSH",20053
"3584",3164,"SHOT",0,"NSH",20053
"3585",3203,"SHOT",1,"NSH",20053
"3586",3226,"SHOT",0,"DAL",20053
"3587",3309,"GOAL",1,"NSH",20053
"3588",3367,"SHOT",0,"DAL",20053
"3589",3486,"GOAL",1,"NSH",20053
"3590",3508,"SHOT",0,"DAL",20053
"3591",101,"SHOT",1,"CHI",20054
"3592",237,"SHOT",2,"CHI",20054
"3593",353,"SHOT",3,"CHI",20054
"3594",381,"SHOT",2,"MIN",20054
"3595",461,"SHOT",1,"MIN",20054
"3596",511,"SHOT",0,"MIN",20054
"3597",650,"SHOT",-1,"MIN",20054
"3598",754,"SHOT",0,"CHI",20054
"3599",777,"SHOT",-1,"MIN",20054
"3600",805,"SHOT",0,"CHI",20054
"3601",840,"SHOT",1,"CHI",20054
"3602",983,"SHOT",0,"MIN",20054
"3603",1142,"SHOT",-1,"MIN",20054
"3604",1151,"SHOT",-2,"MIN",20054
"3605",1254,"SHOT",-1,"CHI",20054
"3606",1346,"SHOT",0,"CHI",20054
"3607",1418,"SHOT",1,"CHI",20054
"3608",1448,"SHOT",0,"MIN",20054
"3609",1454,"SHOT",-1,"MIN",20054
"3610",1473,"SHOT",0,"CHI",20054
"3611",1489,"SHOT",-1,"MIN",20054
"3612",1515,"SHOT",0,"CHI",20054
"3613",1587,"SHOT",-1,"MIN",20054
"3614",1613,"SHOT",0,"CHI",20054
"3615",1723,"SHOT",-1,"MIN",20054
"3616",1831,"SHOT",-2,"MIN",20054
"3617",1880,"SHOT",-1,"CHI",20054
"3618",1968,"SHOT",0,"CHI",20054
"3619",2037,"SHOT",1,"CHI",20054
"3620",2071,"SHOT",2,"CHI",20054
"3621",2075,"SHOT",3,"CHI",20054
"3622",2080,"SHOT",4,"CHI",20054
"3623",2100,"SHOT",5,"CHI",20054
"3624",2140,"SHOT",6,"CHI",20054
"3625",2249,"SHOT",7,"CHI",20054
"3626",2339,"SHOT",8,"CHI",20054
"3627",2346,"SHOT",7,"MIN",20054
"3628",2365,"GOAL",6,"MIN",20054
"3629",2385,"SHOT",5,"MIN",20054
"3630",2417,"SHOT",4,"MIN",20054
"3631",2463,"SHOT",3,"MIN",20054
"3632",2468,"SHOT",2,"MIN",20054
"3633",2489,"SHOT",3,"CHI",20054
"3634",2555,"SHOT",2,"MIN",20054
"3635",2568,"SHOT",3,"CHI",20054
"3636",2574,"SHOT",4,"CHI",20054
"3637",2604,"SHOT",3,"MIN",20054
"3638",2787,"SHOT",2,"MIN",20054
"3639",2873,"SHOT",1,"MIN",20054
"3640",2901,"SHOT",2,"CHI",20054
"3641",2901,"GOAL",3,"CHI",20054
"3642",2940,"SHOT",4,"CHI",20054
"3643",2949,"SHOT",3,"MIN",20054
"3644",2962,"SHOT",4,"CHI",20054
"3645",2999,"SHOT",5,"CHI",20054
"3646",3032,"GOAL",4,"MIN",20054
"3647",3064,"SHOT",5,"CHI",20054
"3648",3065,"SHOT",4,"MIN",20054
"3649",3089,"SHOT",3,"MIN",20054
"3650",3148,"SHOT",2,"MIN",20054
"3651",3149,"GOAL",1,"MIN",20054
"3652",3158,"SHOT",0,"MIN",20054
"3653",3276,"SHOT",1,"CHI",20054
"3654",3356,"GOAL",0,"MIN",20054
"3655",3395,"SHOT",1,"CHI",20054
"3656",3412,"SHOT",2,"CHI",20054
"3657",3472,"SHOT",3,"CHI",20054
"3658",3479,"GOAL",2,"MIN",20054
"3659",3540,"SHOT",3,"CHI",20054
"3660",3544,"GOAL",4,"CHI",20054
"3661",3565,"SHOT",3,"MIN",20054
"3662",3597,"SHOT",4,"CHI",20054
"3663",15,"SHOT",1,"VAN",20055
"3664",74,"SHOT",0,"WPG",20055
"3665",93,"SHOT",1,"VAN",20055
"3666",267,"SHOT",0,"WPG",20055
"3667",272,"SHOT",-1,"WPG",20055
"3668",277,"SHOT",-2,"WPG",20055
"3669",283,"SHOT",-1,"VAN",20055
"3670",292,"SHOT",0,"VAN",20055
"3671",426,"SHOT",-1,"WPG",20055
"3672",444,"SHOT",0,"VAN",20055
"3673",445,"GOAL",1,"VAN",20055
"3674",499,"SHOT",0,"WPG",20055
"3675",530,"SHOT",-1,"WPG",20055
"3676",544,"GOAL",-2,"WPG",20055
"3677",682,"SHOT",-1,"VAN",20055
"3678",746,"SHOT",0,"VAN",20055
"3679",1169,"SHOT",-1,"WPG",20055
"3680",1289,"SHOT",-2,"WPG",20055
"3681",1435,"SHOT",-3,"WPG",20055
"3682",1452,"SHOT",-2,"VAN",20055
"3683",1560,"SHOT",-3,"WPG",20055
"3684",1711,"SHOT",-2,"VAN",20055
"3685",1734,"SHOT",-1,"VAN",20055
"3686",1759,"SHOT",0,"VAN",20055
"3687",1852,"SHOT",-1,"WPG",20055
"3688",2027,"SHOT",0,"VAN",20055
"3689",2042,"SHOT",1,"VAN",20055
"3690",2112,"SHOT",2,"VAN",20055
"3691",2131,"GOAL",1,"WPG",20055
"3692",2212,"SHOT",2,"VAN",20055
"3693",2227,"SHOT",3,"VAN",20055
"3694",2270,"SHOT",4,"VAN",20055
"3695",2283,"SHOT",5,"VAN",20055
"3696",2313,"SHOT",6,"VAN",20055
"3697",2324,"GOAL",5,"WPG",20055
"3698",2453,"SHOT",4,"WPG",20055
"3699",2661,"SHOT",3,"WPG",20055
"3700",2675,"SHOT",4,"VAN",20055
"3701",2983,"SHOT",5,"VAN",20055
"3702",2994,"SHOT",6,"VAN",20055
"3703",3107,"SHOT",7,"VAN",20055
"3704",3116,"SHOT",8,"VAN",20055
"3705",3163,"GOAL",9,"VAN",20055
"3706",3214,"SHOT",10,"VAN",20055
"3707",3274,"SHOT",11,"VAN",20055
"3708",3286,"SHOT",12,"VAN",20055
"3709",3321,"SHOT",11,"WPG",20055
"3710",3330,"SHOT",10,"WPG",20055
"3711",3350,"SHOT",11,"VAN",20055
"3712",3434,"SHOT",12,"VAN",20055
"3713",3534,"SHOT",13,"VAN",20055
"3714",3595,"GOAL",12,"WPG",20055
"3715",68,"SHOT",1,"ARI",20056
"3716",227,"SHOT",2,"ARI",20056
"3717",309,"SHOT",3,"ARI",20056
"3718",323,"SHOT",4,"ARI",20056
"3719",430,"SHOT",5,"ARI",20056
"3720",453,"SHOT",4,"DET",20056
"3721",485,"SHOT",3,"DET",20056
"3722",510,"SHOT",4,"ARI",20056
"3723",546,"SHOT",5,"ARI",20056
"3724",577,"SHOT",4,"DET",20056
"3725",618,"SHOT",3,"DET",20056
"3726",699,"SHOT",4,"ARI",20056
"3727",749,"SHOT",5,"ARI",20056
"3728",840,"SHOT",6,"ARI",20056
"3729",895,"SHOT",7,"ARI",20056
"3730",941,"SHOT",6,"DET",20056
"3731",1018,"SHOT",5,"DET",20056
"3732",1084,"SHOT",4,"DET",20056
"3733",1089,"SHOT",3,"DET",20056
"3734",1177,"SHOT",2,"DET",20056
"3735",1216,"SHOT",1,"DET",20056
"3736",1364,"SHOT",0,"DET",20056
